argR	astC	1
asnC	asnA	1
asnC	mnmG	1
bolA	ampC	1
bolA	dacC	1
cadC	cadC	1
chbR	chbB	1
chbR	chbC	1
chbR	chbA	1
chbR	chbR	1
chbR	chbF	1
chbR	chbG	1
crp	aceE	1
crp	aceF	1
crp	agp	1
crp	aldA	1
crp	puuC	1
crp	araC	1
crp	araE	1
crp	araF	1
crp	araG	1
crp	araJ	1
crp	aspA	1
crp	cdd	1
crp	chbB	1
crp	chbA	1
crp	chbR	1
crp	cirA	1
crp	crp	1
crp	crr	1
crp	cstA	1
crp	cyoA	1
crp	cyoB	1
crp	cyoC	1
crp	cyoD	1
crp	cytR	1
crp	deoA	1
crp	deoB	1
crp	deoC	1
crp	deoD	1
crp	dksA	1
crp	ebgC	1
crp	entB	1
crp	entC	1
crp	entE	1
crp	envZ	1
crp	fadL	1
crp	fbaA	1
crp	fecA	1
crp	fepA	1
crp	fis	1
crp	flhD	1
crp	fucA	1
crp	fucK	1
crp	fumA	1
crp	fumC	1
crp	fur	1
crp	gabT	1
crp	galE	1
crp	galK	1
crp	galS	1
crp	galT	1
crp	gapA	1
crp	epd	1
crp	gcvH	1
crp	glgA	1
crp	glgC	1
crp	glgP	1
crp	glnA	1
crp	glnG	1
crp	glnL	1
crp	glpE	1
crp	glpF	1
crp	glpG	1
crp	glpQ	1
crp	glpT	1
crp	gltA	1
crp	gltB	1
crp	gltD	1
crp	grpE	1
crp	guaA	1
crp	guaB	1
crp	gyrA	1
crp	hflC	1
crp	hupA	1
crp	hupB	1
crp	ilvB	1
crp	rpoS	1
crp	lacA	1
crp	lacY	1
crp	lacZ	1
crp	lamB	1
crp	lpd	1
crp	malE	1
crp	malF	1
crp	malI	1
crp	malM	1
crp	malT	1
crp	malX	1
crp	manA	1
crp	manX	1
crp	manY	1
crp	mazE	1
crp	mdh	1
crp	melB	1
crp	metK	1
crp	mglA	1
crp	mtlA	1
crp	mtlD	1
crp	nagA	1
crp	nagB	1
crp	umpH	1
crp	nagE	1
crp	nagC	1
crp	nanA	1
crp	nirB	1
crp	nirC	1
crp	nirD	1
crp	nmpC	1
crp	nrdB	1
crp	nupG	1
crp	ompA	1
crp	ompR	1
crp	pflB	1
crp	pgk	1
crp	ppiA	1
crp	priB	1
crp	ptsG	1
crp	ptsH	1
crp	ptsI	1
crp	rbsB	1
crp	rbsC	1
crp	rbsD	1
crp	rbsR	1
crp	relA	1
crp	rhaR	1
crp	rpoH	1
crp	rpsF	1
crp	rpsR	1
crp	sdhA	1
crp	sdhB	1
crp	sdhC	1
crp	sdhD	1
crp	sfsA	1
crp	sodA	1
crp	srlB	1
crp	srlD	1
crp	sucA	1
crp	sucB	1
crp	sucC	1
crp	sucD	1
crp	trg	1
crp	tsx	1
crp	udp	1
crp	ugpA	1
crp	ugpB	1
crp	ugpQ	1
crp	uhpT	1
crp	xseA	1
crp	xylA	1
crp	cspD	1
crp	raiA	1
crp	yhfA	1
crp	mazF	1
crp	focA	1
crp	ivbL	1
crp	tnaC	1
crp	preA	1
crp	dusB	1
crp	acnA	1
crp	gabD	1
crp	gabP	1
crp	glgS	1
crp	treC	1
crp	dadA	1
crp	dadX	1
crp	marA	1
crp	marR	1
crp	gcvT	1
crp	acs	1
crp	narQ	1
crp	gltF	1
crp	fadD	1
crp	ychH	1
crp	caiB	1
crp	fixB	1
crp	proP	1
crp	galM	1
crp	grcA	1
crp	hofC	1
crp	puuB	1
crp	sbmC	1
crp	actP	1
crp	yjcH	1
crp	mtlR	1
crp	nupC	1
crp	yeiP	1
crp	cspE	1
crp	chbG	1
crp	yiaJ	1
crp	yiaK	1
crp	yiaL	1
crp	yiaM	1
crp	yiaN	1
crp	yiaO	1
crp	lyxK	1
crp	sgbH	1
crp	sgbU	1
crp	aldB	1
crp	acnB	1
crp	lhgO	1
crp	gatA	1
crp	gatB	1
crp	gatC	1
crp	gatY	1
crp	mpl	1
crp	caiE	1
crp	exuT	1
crp	agaA	1
crp	hpt	1
crp	rmf	1
crp	caiF	1
crp	prpB	1
crp	prpC	1
crp	prpE	1
crp	mhpE	1
crp	citG	1
crp	citX	1
crp	citF	1
crp	citE	1
crp	citD	1
crp	citC	1
crp	dpiB	1
crp	fiu	1
crp	ycdZ	1
crp	csgF	1
crp	csgD	1
crp	hlyE	1
crp	puuE	1
crp	paaB	1
crp	paaC	1
crp	paaD	1
crp	paaJ	1
crp	paaK	1
crp	lsrR	1
crp	lsrC	1
crp	lsrB	1
crp	tam	1
crp	mlc	1
crp	gatZ	1
crp	preT	1
crp	murQ	1
crp	hyfC	1
crp	hyfJ	1
crp	hyfR	1
crp	csiE	1
crp	pka	1
crp	csiD	1
crp	casD	1
crp	casC	1
crp	aer	1
crp	tdcF	1
crp	tdcE	1
crp	nanE	1
crp	aaeB	1
crp	aaeX	1
crp	gntX	1
crp	nfuA	1
crp	ulaE	1
crp	idnD	1
crp	nanM	1
crp	uxaC	1
crp	srlA	1
crp	mhpA	1
crp	mhpD	1
crp	mhpF	1
cspA	gyrA	1
cspA	hns	1
cysB	cysA	1
cysB	cysD	1
cysB	cysH	1
cysB	cysI	1
cysB	cysJ	1
cysB	cysK	1
cysB	cysN	1
cysB	cysP	1
cysB	cysU	1
cysB	cysW	1
cysB	ssuB	1
cysB	ssuC	1
cysB	ssuD	1
cysB	ssuE	1
cysB	cbl	1
dicA	ydfE	1
dicA	ydfX	1
dnaA	dnaA	1
dnaA	dnaN	1
dnaA	nrdA	1
dnaA	nrdB	1
dnaA	recF	1
dnaA	yfaE	1
fis	adhE	1
fis	ansB	1
fis	apaG	1
fis	apaH	1
fis	bglB	1
fis	bglF	1
fis	bglG	1
fis	carA	1
fis	carB	1
fis	deoA	1
fis	deoB	1
fis	deoC	1
fis	deoD	1
fis	dmsA	1
fis	dmsB	1
fis	fadA	1
fis	fadB	1
fis	fumB	1
fis	glnL	1
fis	glpQ	1
fis	glpT	1
fis	hns	1
fis	hupA	1
fis	hyaE	1
fis	hyaF	1
fis	infB	1
fis	rsmA	1
fis	lpd	1
fis	malE	1
fis	malF	1
fis	mazE	1
fis	mazG	1
fis	mglC	1
fis	narG	1
fis	narH	1
fis	narI	1
fis	narJ	1
fis	narK	1
fis	ndh	1
fis	nirB	1
fis	nirC	1
fis	nirD	1
fis	nrdB	1
fis	nusA	1
fis	pnp	1
fis	ptsG	1
fis	queA	1
fis	rpsO	1
fis	topA	1
fis	trg	1
fis	trmA	1
fis	tufB	1
fis	fau	1
fis	truB	1
fis	rbfA	1
fis	rimP	1
fis	mazF	1
fis	marA	1
fis	marR	1
fis	sra	1
fis	nuoF	1
fis	nrfA	1
fis	grcA	1
fis	nrfB	1
fis	nrfC	1
fis	nrfE	1
fis	nrfF	1
fis	nrfG	1
fis	nuoA	1
fis	nuoB	1
fis	nuoC	1
fis	nuoE	1
fis	nuoH	1
fis	nuoI	1
fis	nuoK	1
fis	nuoL	1
fis	xylG	1
fis	xylH	1
fis	xylF	1
fis	xylR	1
fis	alaT	1
fis	alaW	1
fis	aspV	1
fis	glnU	1
fis	glnV	1
fis	gltT	1
fis	gltU	1
fis	glyT	1
fis	hisR	1
fis	ileT	1
fis	leuP	1
fis	leuQ	1
fis	leuT	1
fis	leuV	1
fis	leuX	1
fis	lysW	1
fis	metT	1
fis	metU	1
fis	metY	1
fis	rnpB	1
fis	rrfA	1
fis	rrfC	1
fis	rrfD	1
fis	rrfE	1
fis	rrfG	1
fis	rrfH	1
fis	rrlA	1
fis	rrlC	1
fis	rrlD	1
fis	rrlE	1
fis	rrlG	1
fis	rrlH	1
fis	rrsA	1
fis	rrsC	1
fis	rrsD	1
fis	rrsG	1
fis	rrfF	1
fis	ssrS	1
fis	thrT	1
fis	thrU	1
fis	thrV	1
fis	tyrT	1
fis	tyrU	1
fis	valY	1
fis	nanT	1
fis	cspI	1
fis	yoaG	1
fis	yeaR	1
fis	glcC	1
fis	nanK	1
flhD	mglC	1
flhD	recC	1
flhD	fliD	1
flhD	ygdB	1
flhD	ppdB	1
flhD	fliF	1
flhD	fliZ	1
flhD	fliG	1
flhD	fliH	1
flhD	nrfD	1
flhD	ccmB	1
flhD	napC	1
flhD	napG	1
flhD	gltJ	1
flhD	gltL	1
flhD	flgA	1
flhD	flgD	1
flhD	flgJ	1
flhD	flgM	1
flhD	gltI	1
flhD	flgN	1
flhD	fliY	1
fnr	aceE	1
fnr	aceF	1
fnr	ackA	1
fnr	adhE	1
fnr	arcA	1
fnr	aspA	1
fnr	aspC	1
fnr	cadC	1
fnr	cheR	1
fnr	moeA	1
fnr	moeB	1
fnr	cydA	1
fnr	cydB	1
fnr	cysG	1
fnr	fepE	1
fnr	fes	1
fnr	frdA	1
fnr	frdB	1
fnr	frdC	1
fnr	fumC	1
fnr	gcvH	1
fnr	gdhA	1
fnr	glpQ	1
fnr	glpT	1
fnr	gltB	1
fnr	gltD	1
fnr	hemA	1
fnr	hypD	1
fnr	hypE	1
fnr	katG	1
fnr	lpd	1
fnr	malQ	1
fnr	narX	1
fnr	ndh	1
fnr	pflB	1
fnr	pstS	1
fnr	prfA	1
fnr	pstA	1
fnr	pstB	1
fnr	pstC	1
fnr	purM	1
fnr	purN	1
fnr	rplB	1
fnr	rplC	1
fnr	rplD	1
fnr	rplP	1
fnr	rplV	1
fnr	rplW	1
fnr	rpmC	1
fnr	rpsC	1
fnr	rpsJ	1
fnr	rpsQ	1
fnr	rpsS	1
fnr	soxR	1
fnr	soxS	1
fnr	pdhR	1
fnr	ompW	1
fnr	hyfA	1
fnr	garK	1
fnr	garR	1
fnr	fdnG	1
fnr	fdnH	1
fnr	fdnI	1
fnr	focA	1
fnr	hyfB	1
fnr	glnD	1
fnr	nrdD	1
fnr	gcvT	1
fnr	gltF	1
fnr	nikR	1
fnr	pepT	1
fnr	caiB	1
fnr	fixB	1
fnr	moaB	1
fnr	moaD	1
fnr	moaE	1
fnr	ydeJ	1
fnr	moaC	1
fnr	grcA	1
fnr	amtB	1
fnr	nrfD	1
fnr	yeiL	1
fnr	ccmB	1
fnr	napC	1
fnr	napG	1
fnr	nuoG	1
fnr	nuoJ	1
fnr	feoA	1
fnr	glnK	1
fnr	pitA	1
fnr	ychO	1
fnr	norW	1
fnr	caiE	1
fnr	dppB	1
fnr	dppC	1
fnr	emrY	1
fnr	rnpB	1
fnr	caiF	1
fnr	citG	1
fnr	citX	1
fnr	citF	1
fnr	citE	1
fnr	citD	1
fnr	citC	1
fnr	dpiB	1
fnr	dcuC	1
fnr	iraM	1
fnr	hlyE	1
fnr	puuP	1
fnr	ynfH	1
fnr	ydhW	1
fnr	ydhY	1
fnr	emrK	1
fnr	hyfD	1
fnr	hyfE	1
fnr	hyfF	1
fnr	hyfG	1
fnr	hyfH	1
fnr	hyfI	1
fnr	focB	1
fnr	norV	1
fnr	aer	1
fnr	tdcF	1
fnr	tdcE	1
fnr	dcuS	1
fnr	iraD	1
fnr	uxaC	1
fur	garL	1
fur	entA	1
fur	entD	1
fur	entF	1
fur	fecB	1
fur	fecC	1
fur	fecE	1
fur	fecR	1
fur	fepB	1
fur	fepC	1
fur	fepD	1
fur	fepG	1
fur	fhuD	1
fur	fhuE	1
fur	fumC	1
fur	gdhA	1
fur	gltB	1
fur	gltD	1
fur	katE	1
fur	katG	1
fur	lpd	1
fur	metH	1
fur	metJ	1
fur	ndh	1
fur	oppF	1
fur	purR	1
fur	pyrC	1
fur	sdhA	1
fur	sdhB	1
fur	sdhC	1
fur	sdhD	1
fur	soxR	1
fur	soxS	1
fur	sucA	1
fur	sucB	1
fur	sucC	1
fur	sucD	1
fur	tonB	1
fur	entS	1
fur	entH	1
fur	gltF	1
fur	amtB	1
fur	feoB	1
fur	glnK	1
fur	garP	1
fur	feoC	1
fur	nrdE	1
fur	rcnA	1
fur	rcnB	1
fur	gspD	1
fur	gspE	1
fur	gspG	1
fur	gspH	1
fur	gspI	1
fur	gspJ	1
fur	gspK	1
fur	gspL	1
fur	yhhY	1
galS	galE	1
galS	galK	1
galS	galR	1
galS	galT	1
galS	mglC	1
galS	galM	1
galS	galP	1
ihfA	aceA	1
ihfA	aceB	1
ihfA	aceK	1
ihfA	carA	1
ihfA	carB	1
ihfA	cysG	1
ihfA	cysH	1
ihfA	cysI	1
ihfA	cysJ	1
ihfA	dmsA	1
ihfA	dmsB	1
ihfA	dppA	1
ihfA	envZ	1
ihfA	fimA	1
ihfA	fimC	1
ihfA	fimF	1
ihfA	fimH	1
ihfA	fis	1
ihfA	fnr	1
ihfA	gcd	1
ihfA	glnH	1
ihfA	glnP	1
ihfA	glnQ	1
ihfA	gltA	1
ihfA	hipB	1
ihfA	hipA	1
ihfA	hycB	1
ihfA	hycC	1
ihfA	hypD	1
ihfA	hypE	1
ihfA	ilvA	1
ihfA	ilvD	1
ihfA	ilvE	1
ihfA	ndh	1
ihfA	nirB	1
ihfA	nirC	1
ihfA	nirD	1
ihfA	pflB	1
ihfA	pstS	1
ihfA	pspA	1
ihfA	pspB	1
ihfA	pspC	1
ihfA	pspD	1
ihfA	pspE	1
ihfA	pstA	1
ihfA	pstB	1
ihfA	pstC	1
ihfA	rpoH	1
ihfA	tyrP	1
ihfA	focA	1
ihfA	ilvL	1
ihfA	dusB	1
ihfA	sufA	1
ihfA	uspA	1
ihfA	dps	1
ihfA	sra	1
ihfA	ibpB	1
ihfA	nrfA	1
ihfA	pspG	1
ihfA	nrfB	1
ihfA	nrfC	1
ihfA	nrfD	1
ihfA	nrfE	1
ihfA	nrfF	1
ihfA	nrfG	1
ihfA	nuoG	1
ihfA	nuoJ	1
ihfA	hemF	1
ihfA	yiaJ	1
ihfA	lyxK	1
ihfA	sgbH	1
ihfA	ssuB	1
ihfA	prmC	1
ihfA	norW	1
ihfA	ulaB	1
ihfA	ulaC	1
ihfA	dppD	1
ihfA	dppF	1
ihfA	glcF	1
ihfA	ssuC	1
ihfA	ssuD	1
ihfA	ssuE	1
ihfA	csgF	1
ihfA	csgD	1
ihfA	paaB	1
ihfA	paaC	1
ihfA	paaD	1
ihfA	paaJ	1
ihfA	paaK	1
ihfA	sufE	1
ihfA	sufS	1
ihfA	sufD	1
ihfA	sufC	1
ihfA	sufB	1
ihfA	norV	1
ihfA	hycI	1
ihfA	glcG	1
ihfA	tdcF	1
ihfA	tdcE	1
ihfA	ulaG	1
ihfA	ulaA	1
ihfA	ulaD	1
ihfA	ulaF	1
ihfA	ilvG_1	1
ihfB	aceA	1
ihfB	aceB	1
ihfB	aceK	1
ihfB	carA	1
ihfB	carB	1
ihfB	cysG	1
ihfB	cysH	1
ihfB	cysI	1
ihfB	cysJ	1
ihfB	dmsA	1
ihfB	dmsB	1
ihfB	dppA	1
ihfB	envZ	1
ihfB	fimA	1
ihfB	fimC	1
ihfB	fimF	1
ihfB	fimH	1
ihfB	fis	1
ihfB	fnr	1
ihfB	gcd	1
ihfB	glnH	1
ihfB	glnP	1
ihfB	glnQ	1
ihfB	gltA	1
ihfB	hipB	1
ihfB	hipA	1
ihfB	hycB	1
ihfB	hycC	1
ihfB	hypD	1
ihfB	hypE	1
ihfB	ilvA	1
ihfB	ilvD	1
ihfB	ilvE	1
ihfB	ndh	1
ihfB	nirB	1
ihfB	nirC	1
ihfB	nirD	1
ihfB	pflB	1
ihfB	pstS	1
ihfB	pspA	1
ihfB	pspB	1
ihfB	pspC	1
ihfB	pspD	1
ihfB	pspE	1
ihfB	pstA	1
ihfB	pstB	1
ihfB	pstC	1
ihfB	rpoH	1
ihfB	tyrP	1
ihfB	focA	1
ihfB	ilvL	1
ihfB	dusB	1
ihfB	sufA	1
ihfB	uspA	1
ihfB	dps	1
ihfB	sra	1
ihfB	ibpB	1
ihfB	nrfA	1
ihfB	pspG	1
ihfB	nrfB	1
ihfB	nrfC	1
ihfB	nrfD	1
ihfB	nrfE	1
ihfB	nrfF	1
ihfB	nrfG	1
ihfB	nuoG	1
ihfB	nuoJ	1
ihfB	hemF	1
ihfB	yiaJ	1
ihfB	lyxK	1
ihfB	sgbH	1
ihfB	ssuB	1
ihfB	prmC	1
ihfB	norW	1
ihfB	ulaB	1
ihfB	ulaC	1
ihfB	dppD	1
ihfB	dppF	1
ihfB	glcF	1
ihfB	ssuC	1
ihfB	ssuD	1
ihfB	ssuE	1
ihfB	csgF	1
ihfB	csgD	1
ihfB	paaB	1
ihfB	paaC	1
ihfB	paaD	1
ihfB	paaJ	1
ihfB	paaK	1
ihfB	sufE	1
ihfB	sufS	1
ihfB	sufD	1
ihfB	sufC	1
ihfB	sufB	1
ihfB	norV	1
ihfB	hycI	1
ihfB	glcG	1
ihfB	tdcF	1
ihfB	tdcE	1
ihfB	ulaG	1
ihfB	ulaA	1
ihfB	ulaD	1
ihfB	ulaF	1
ihfB	ilvG_1	1
hipB	fadH	1
hns	garL	1
hns	appY	1
hns	bglB	1
hns	bglF	1
hns	bglG	1
hns	cadA	1
hns	cadB	1
hns	cysM	1
hns	acrE	1
hns	acrF	1
hns	fepE	1
hns	fes	1
hns	fimA	1
hns	fimB	1
hns	fimC	1
hns	fimF	1
hns	fimH	1
hns	flhD	1
hns	fliC	1
hns	gabT	1
hns	galE	1
hns	hisP	1
hns	ilvH	1
hns	ilvI	1
hns	lacA	1
hns	lacY	1
hns	lacZ	1
hns	leuO	1
hns	mazE	1
hns	mukB	1
hns	nirB	1
hns	nirC	1
hns	nirD	1
hns	nrdA	1
hns	proV	1
hns	proW	1
hns	proX	1
hns	relA	1
hns	ftnA	1
hns	srlB	1
hns	srlD	1
hns	cspD	1
hns	fau	1
hns	chiA	1
hns	mazF	1
hns	gabD	1
hns	gabP	1
hns	fliZ	1
hns	hdfR	1
hns	adiA	1
hns	stpA	1
hns	caiD	1
hns	caiC	1
hns	caiA	1
hns	caiT	1
hns	evgS	1
hns	adeD	1
hns	adiY	1
hns	hisJ	1
hns	hisQ	1
hns	mukF	1
hns	smtA	1
hns	yfaE	1
hns	lhgO	1
hns	garP	1
hns	hlyE	1
hns	ydeO	1
hns	fliY	1
hns	csiE	1
hns	csiD	1
hns	casD	1
hns	casC	1
hns	gspD	1
hns	gspE	1
hns	gspG	1
hns	gspH	1
hns	gspI	1
hns	gspJ	1
hns	gspK	1
hns	gspL	1
hns	bglJ	1
hns	nrdG	1
hns	srlA	1
hupA	galE	1
hupA	tyrP	1
hupA	pgm	1
hupB	galE	1
hupB	tyrP	1
hupB	pgm	1
argP	dapB	1
argP	dapD	1
argP	dnaA	1
argP	dnaN	1
argP	gdhA	1
argP	nrdB	1
argP	lysP	1
kdpE	kdpC	1
lexA	murC	1
lexA	murF	1
lexA	polB	1
lexA	recA	1
lexA	recN	1
lexA	umuC	1
lexA	uvrD	1
lexA	dinF	1
lexA	ybfE	1
lexA	recX	1
lexA	dinB	1
lexA	ydjM	1
lexA	symE	1
lexA	ruvB	1
lrp	aroA	1
lrp	avtA	1
lrp	fimA	1
lrp	fimC	1
lrp	fimE	1
lrp	fimF	1
lrp	fimH	1
lrp	gabT	1
lrp	gcvH	1
lrp	ilvA	1
lrp	ilvD	1
lrp	ilvH	1
lrp	ilvI	1
lrp	kbl	1
lrp	livF	1
lrp	livG	1
lrp	livJ	1
lrp	livK	1
lrp	livM	1
lrp	malT	1
lrp	oppF	1
lrp	osmC	1
lrp	serA	1
lrp	serC	1
lrp	tdh	1
lrp	fau	1
lrp	gabD	1
lrp	gabP	1
lrp	lysP	1
lrp	gcvT	1
lrp	lhgO	1
lrp	csiD	1
lrp	ilvG_1	1
malI	malY	1
malT	lamB	1
malT	malE	1
malT	malF	1
malT	malM	1
malT	malQ	1
malT	malZ	1
mprA	emrA	1
mprA	emrB	1
nagC	chbC	1
nagC	chbF	1
nagC	creD	1
nagC	glmS	1
nagC	manZ	1
nagC	umpH	1
nagC	nagE	1
nagC	creC	1
nagC	glmU	1
nagC	feoA	1
nagC	feoB	1
nagC	galP	1
nagC	feoC	1
nagC	chiP	1
nagC	ybfN	1
nagC	nanS	1
nagC	nanC	1
narL	dcuB	1
narL	cysG	1
narL	dmsA	1
narL	dmsB	1
narL	fdhF	1
narL	fumB	1
narL	hyaE	1
narL	hyaF	1
narL	ogt	1
narL	dcuA	1
narL	fdnH	1
narL	fdnI	1
narL	nuoF	1
narL	nrfA	1
narL	hybB	1
narL	hybC	1
narL	hybD	1
narL	hybE	1
narL	torC	1
narL	nrfB	1
narL	nrfC	1
narL	nrfD	1
narL	nrfE	1
narL	nrfF	1
narL	nrfG	1
narL	ccmH	1
narL	ccmG	1
narL	ccmF	1
narL	ccmE	1
narL	ccmC	1
narL	ccmA	1
narL	napB	1
narL	napH	1
narL	napA	1
narL	napF	1
narL	nikA	1
narL	nikB	1
narL	nikC	1
narL	nikD	1
narL	nuoA	1
narL	nuoB	1
narL	nuoC	1
narL	nuoE	1
narL	nuoH	1
narL	nuoI	1
narL	nuoK	1
narL	nuoL	1
narL	napD	1
narL	ccmD	1
narL	norW	1
narL	citG	1
narL	citX	1
narL	citF	1
narL	citE	1
narL	citD	1
narL	citC	1
narL	dpiB	1
narL	ynfE	1
narL	ynfF	1
narL	ynfG	1
narL	ydhT	1
narL	ydhU	1
narL	ydhX	1
narL	ydhV	1
narL	norV	1
narL	hybO	1
narL	dcuR	1
narL	ytfE	1
ompR	ompC	1
ompR	csgF	1
ompR	csgD	1
phoP	cysB	1
phoP	fadL	1
phoP	glgA	1
phoP	glgB	1
phoP	glgC	1
phoP	glgP	1
phoP	glgX	1
phoP	nagA	1
phoP	ompT	1
phoP	phoP	1
phoP	phoQ	1
phoP	purD	1
phoP	purH	1
phoP	tolC	1
phoP	ygiB	1
phoP	rstB	1
phoP	hdeA	1
phoP	hdeB	1
phoP	yhiD	1
phoP	hdeD	1
phoP	gadE	1
phoP	treR	1
phoP	gadW	1
phoP	mgtA	1
phoP	ybjG	1
phoP	iraM	1
phoP	ydeO	1
phoP	safA	1
phoP	rstA	1
phoP	slyB	1
phoP	yrbL	1
phoP	dcuD	1
rbsR	add	1
rbsR	rbsA	1
rbsR	rbsK	1
rcsA	ftsA	1
rcsA	ftsZ	1
rcsA	osmB	1
rcsA	osmC	1
rcsA	rcsA	1
rcsA	hdeA	1
rcsA	hdeB	1
rcsA	yhiD	1
rcsA	gadB	1
rcsA	hdeD	1
rcsA	sra	1
rcsA	rarA	1
rcsA	lolA	1
rcsA	csgG	1
rcsA	csgE	1
rcsA	bdm	1
rcsA	gadC	1
rcsA	ydeP	1
rcsA	wzc	1
rcsB	ftsA	1
rcsB	ftsZ	1
rcsB	sfsB	1
rcsB	osmB	1
rcsB	osmC	1
rcsB	rcsA	1
rcsB	hdeA	1
rcsB	hdeB	1
rcsB	yhiD	1
rcsB	gadB	1
rcsB	hdeD	1
rcsB	sra	1
rcsB	dctR	1
rcsB	slp	1
rcsB	molR_1	1
rcsB	gadX	1
rcsB	adiC	1
rcsB	rarA	1
rcsB	gadA	1
rcsB	lolA	1
rcsB	csgG	1
rcsB	csgE	1
rcsB	bdm	1
rcsB	gadC	1
rcsB	ydeP	1
rcsB	wzc	1
rcsB	yqhG	1
rcsB	ygiZ	1
rcsB	yhiM	1
rhaR	rhaR	1
sdiA	ftsQ	1
sdiA	gadW	1
nhaR	nhaA	1
nhaR	osmC	1
nhaR	nhaR	1
mraZ	murC	1
mraZ	murF	1
mngR	mngA	1
mngR	mngB	1
nsrR	hycA	1
nsrR	hycD	1
nsrR	hycF	1
nsrR	hycG	1
nsrR	hycH	1
nsrR	hypA	1
nsrR	hypB	1
nsrR	hypC	1
nsrR	ndh	1
nsrR	fliA	1
nsrR	rffE	1
nsrR	rffA	1
nsrR	nrfA	1
nsrR	tehB	1
nsrR	nrfB	1
nsrR	nrfC	1
nsrR	nrfE	1
nsrR	nrfF	1
nsrR	nrfG	1
nsrR	dsdC	1
nsrR	mhpT	1
nsrR	hcr	1
nsrR	hcp	1
nsrR	feaR	1
nsrR	yeaE	1
nsrR	yoaG	1
nsrR	yeaR	1
nsrR	bdcA	1
nsrR	feaB	1
creB	malG	1
creB	talA	1
nrdR	nrdA	1
nrdR	yfaE	1
nrdR	nrdE	1
nrdR	nrdG	1
fliZ	csgA	1
fliZ	csgG	1
fliZ	csgE	1
fliZ	csgB	1
fliZ	csgC	1
rob	sodA	1
rob	tolC	1
rob	ygiB	1
rob	zwf	1
rob	nfsA	1
rob	acnA	1
rob	inaA	1
rob	marA	1
rob	marR	1
rob	acrA	1
rob	ybjC	1
rob	acrZ	1
rob	ybiS	1
rob	ybjN	1
fabR	fabA	1
cynR	cynT	1
marA	fpr	1
marA	poxB	1
marA	purA	1
marA	sodA	1
marA	tolC	1
marA	ygiB	1
marA	zwf	1
marA	nfsA	1
marA	acnA	1
marA	inaA	1
marA	waaY	1
marA	waaZ	1
marA	marA	1
marA	marR	1
marA	acrA	1
marA	ybjC	1
marA	acrZ	1
marA	ybjN	1
marA	pqiA	1
marA	pqiB	1
marA	yncE	1
marR	marB	1
nikR	nikA	1
nikR	nikB	1
nikR	nikC	1
nikR	nikD	1
narP	cysG	1
narP	hyaE	1
narP	hyaF	1
narP	fdnG	1
narP	nrfD	1
narP	ccmH	1
narP	ccmG	1
narP	ccmF	1
narP	ccmE	1
narP	ccmC	1
narP	ccmB	1
narP	ccmA	1
